PCS.vBatAverage;CDH.OBT
33.03912;2015-06-02 22:27:57+00:00
33.03912;2015-06-02 22:28:05+00:00
33.02038;2015-06-02 22:28:13+00:00
33.03912;2015-06-02 22:28:21+00:00
33.03912;2015-06-02 22:28:29+00:00
33.03912;2015-06-02 22:28:37+00:00
33.03912;2015-06-02 22:28:45+00:00
33.03912;2015-06-02 22:28:53+00:00
33.02038;2015-06-02 22:29:01+00:00
33.02038;2015-06-02 22:29:09+00:00
33.02038;2015-06-02 22:29:17+00:00
33.03912;2015-06-02 22:29:25+00:00
33.03912;2015-06-02 22:29:33+00:00
33.03912;2015-06-02 22:29:41+00:00
33.02038;2015-06-02 22:29:49+00:00
33.02038;2015-06-02 22:29:57+00:00
33.02038;2015-06-02 22:30:05+00:00
33.03912;2015-06-02 22:30:13+00:00
33.03912;2015-06-02 22:30:21+00:00
33.02038;2015-06-02 22:30:29+00:00
33.02038;2015-06-02 22:30:37+00:00
33.02038;2015-06-02 22:30:45+00:00
33.02038;2015-06-02 22:30:53+00:00
33.03912;2015-06-02 22:31:01+00:00
33.03912;2015-06-02 22:31:09+00:00
33.02038;2015-06-02 22:31:17+00:00
33.03912;2015-06-02 22:31:25+00:00
33.03912;2015-06-02 22:31:33+00:00
33.03912;2015-06-02 22:31:41+00:00
33.02038;2015-06-02 22:31:49+00:00
33.03912;2015-06-02 22:31:57+00:00
33.02038;2015-06-02 22:32:05+00:00
33.03912;2015-06-02 22:32:13+00:00
33.03912;2015-06-02 22:32:21+00:00
33.03912;2015-06-02 22:32:29+00:00
33.03912;2015-06-02 22:32:37+00:00
33.03912;2015-06-02 22:32:45+00:00
33.03912;2015-06-02 22:32:53+00:00
33.03912;2015-06-02 22:33:01+00:00
33.03912;2015-06-02 22:33:09+00:00
33.03912;2015-06-02 22:33:17+00:00
33.03912;2015-06-02 22:33:25+00:00
33.03912;2015-06-02 22:33:33+00:00
33.03912;2015-06-02 22:33:41+00:00
33.05785;2015-06-02 22:33:49+00:00
33.03912;2015-06-02 22:33:57+00:00
33.03912;2015-06-02 22:34:05+00:00
33.03912;2015-06-02 22:34:13+00:00
33.02038;2015-06-02 22:34:21+00:00
33.02038;2015-06-02 22:34:29+00:00
33.03912;2015-06-02 22:34:37+00:00
33.03912;2015-06-02 22:34:45+00:00
33.03912;2015-06-02 22:34:53+00:00
33.03912;2015-06-02 22:35:01+00:00
33.02038;2015-06-02 22:35:09+00:00
33.02038;2015-06-02 22:35:17+00:00
33.02038;2015-06-02 22:35:25+00:00
33.03912;2015-06-02 22:35:33+00:00
33.03912;2015-06-02 22:35:41+00:00
33.03912;2015-06-02 22:35:49+00:00
33.02038;2015-06-02 22:35:57+00:00
33.00165;2015-06-02 22:36:05+00:00
33.00165;2015-06-02 22:36:13+00:00
33.02038;2015-06-02 22:36:21+00:00
33.03912;2015-06-02 22:36:29+00:00
33.03912;2015-06-02 22:36:37+00:00
33.00165;2015-06-02 22:36:45+00:00
33.00165;2015-06-02 22:36:53+00:00
33.02038;2015-06-02 22:37:01+00:00
33.02038;2015-06-02 22:37:09+00:00
33.03912;2015-06-02 22:37:17+00:00
33.03912;2015-06-02 22:37:25+00:00
33.03912;2015-06-02 22:37:33+00:00
33.02038;2015-06-02 22:37:41+00:00
33.02038;2015-06-02 22:37:49+00:00
33.02038;2015-06-02 22:37:57+00:00
33.03912;2015-06-02 22:38:05+00:00
33.03912;2015-06-02 22:38:13+00:00
33.03912;2015-06-02 22:38:21+00:00
33.02038;2015-06-02 22:38:29+00:00
33.02038;2015-06-02 22:38:37+00:00
33.02038;2015-06-02 22:38:45+00:00
33.02038;2015-06-02 22:38:53+00:00
33.03912;2015-06-02 22:39:01+00:00
33.03912;2015-06-02 22:39:09+00:00
33.03912;2015-06-02 22:39:17+00:00
33.02038;2015-06-02 22:39:25+00:00
33.02038;2015-06-02 22:39:33+00:00
33.02038;2015-06-02 22:39:41+00:00
33.02038;2015-06-02 22:39:49+00:00
33.03912;2015-06-02 22:39:57+00:00
33.03912;2015-06-02 22:40:05+00:00
33.03912;2015-06-02 22:40:13+00:00
33.02038;2015-06-02 22:40:21+00:00
33.03912;2015-06-02 22:40:29+00:00
33.03912;2015-06-02 22:40:37+00:00
33.03912;2015-06-02 22:40:45+00:00
33.03912;2015-06-02 22:40:53+00:00
33.03912;2015-06-02 22:41:01+00:00
33.02038;2015-06-02 22:41:09+00:00
33.03912;2015-06-02 22:41:17+00:00
33.03912;2015-06-02 22:41:25+00:00
33.03912;2015-06-02 22:41:33+00:00
33.03912;2015-06-02 22:41:41+00:00
33.03912;2015-06-02 22:41:49+00:00
33.03912;2015-06-02 22:41:57+00:00
33.03912;2015-06-02 22:42:05+00:00
33.03912;2015-06-02 22:42:13+00:00
33.03912;2015-06-02 22:42:21+00:00
33.03912;2015-06-02 22:42:29+00:00
33.03912;2015-06-02 22:42:37+00:00
33.03912;2015-06-02 22:42:45+00:00
33.02038;2015-06-02 22:42:53+00:00
33.02038;2015-06-02 22:43:01+00:00
33.02038;2015-06-02 22:43:09+00:00
33.02038;2015-06-02 22:43:17+00:00
33.03912;2015-06-02 22:43:25+00:00
33.03912;2015-06-02 22:43:33+00:00
33.03912;2015-06-02 22:43:41+00:00
33.02038;2015-06-02 22:43:49+00:00
33.02038;2015-06-02 22:43:57+00:00
33.03912;2015-06-02 22:44:05+00:00
33.02038;2015-06-02 22:44:13+00:00
33.02038;2015-06-02 22:44:21+00:00
33.02038;2015-06-02 22:44:29+00:00
33.02038;2015-06-02 22:44:37+00:00
33.03912;2015-06-02 22:44:45+00:00
33.03912;2015-06-02 22:44:53+00:00
33.02038;2015-06-02 22:45:01+00:00
33.02038;2015-06-02 22:45:09+00:00
33.02038;2015-06-02 22:45:17+00:00
33.03912;2015-06-02 22:45:25+00:00
33.03912;2015-06-02 22:45:33+00:00
33.02038;2015-06-02 22:45:41+00:00
33.02038;2015-06-02 22:45:49+00:00
33.02038;2015-06-02 22:45:57+00:00
33.02038;2015-06-02 22:46:05+00:00
33.03912;2015-06-02 22:46:13+00:00
33.03912;2015-06-02 22:46:21+00:00
33.03912;2015-06-02 22:46:29+00:00
33.03912;2015-06-02 22:46:37+00:00
33.03912;2015-06-02 22:46:45+00:00
33.03912;2015-06-02 22:46:53+00:00
33.03912;2015-06-02 22:47:01+00:00
33.03912;2015-06-02 22:47:09+00:00
33.03912;2015-06-02 22:47:17+00:00
33.03912;2015-06-02 22:47:25+00:00
33.03912;2015-06-02 22:47:33+00:00
33.03912;2015-06-02 22:47:41+00:00
33.03912;2015-06-02 22:47:49+00:00
33.03912;2015-06-02 22:47:57+00:00
33.03912;2015-06-02 22:48:05+00:00
33.03912;2015-06-02 22:48:13+00:00
33.03912;2015-06-02 22:48:21+00:00
33.03912;2015-06-02 22:48:29+00:00
33.03912;2015-06-02 22:48:37+00:00
33.03912;2015-06-02 22:48:45+00:00
33.03912;2015-06-02 22:48:53+00:00
33.02038;2015-06-02 22:49:01+00:00
33.02038;2015-06-02 22:49:09+00:00
33.03912;2015-06-02 22:49:17+00:00
33.03912;2015-06-02 22:49:25+00:00
33.03912;2015-06-02 22:49:33+00:00
33.02038;2015-06-02 22:49:41+00:00
33.02038;2015-06-02 22:49:49+00:00
33.02038;2015-06-02 22:49:57+00:00
33.03912;2015-06-02 22:50:05+00:00
33.03912;2015-06-02 22:50:13+00:00
33.02038;2015-06-02 22:50:21+00:00
33.02038;2015-06-02 22:50:29+00:00
33.02038;2015-06-02 22:50:37+00:00
33.03912;2015-06-02 22:50:45+00:00
33.02038;2015-06-02 22:50:53+00:00
33.03912;2015-06-02 22:51:01+00:00
33.02038;2015-06-02 22:51:09+00:00
33.02038;2015-06-02 22:51:17+00:00
33.02038;2015-06-02 22:51:25+00:00
33.03912;2015-06-02 22:51:33+00:00
33.02038;2015-06-02 22:51:41+00:00
33.03912;2015-06-02 22:51:49+00:00
33.02038;2015-06-02 22:51:57+00:00
33.02038;2015-06-02 22:52:05+00:00
33.02038;2015-06-02 22:52:13+00:00
33.03912;2015-06-02 22:52:21+00:00
33.03912;2015-06-02 22:52:29+00:00
33.03912;2015-06-02 22:52:37+00:00
33.02038;2015-06-02 22:52:45+00:00
33.02038;2015-06-02 22:52:53+00:00
33.03912;2015-06-02 22:53:01+00:00
33.03912;2015-06-02 22:53:09+00:00
33.03912;2015-06-02 22:53:17+00:00
33.03912;2015-06-02 22:53:25+00:00
33.03912;2015-06-02 22:53:33+00:00
33.03912;2015-06-02 22:53:41+00:00
33.03912;2015-06-02 22:53:49+00:00
33.03912;2015-06-02 22:53:57+00:00
33.03912;2015-06-02 22:54:05+00:00
33.03912;2015-06-02 22:54:13+00:00
33.03912;2015-06-02 22:54:21+00:00
33.03912;2015-06-02 22:54:29+00:00
33.03912;2015-06-02 22:54:37+00:00
33.03912;2015-06-02 22:54:45+00:00
33.03912;2015-06-02 22:54:53+00:00
33.02038;2015-06-02 22:55:01+00:00
33.03912;2015-06-02 22:55:09+00:00
33.03912;2015-06-02 22:55:17+00:00
33.03912;2015-06-02 22:55:25+00:00
33.03912;2015-06-02 22:55:33+00:00
33.02038;2015-06-02 22:55:41+00:00
33.02038;2015-06-02 22:55:49+00:00
33.02038;2015-06-02 22:55:57+00:00
33.02038;2015-06-02 22:56:05+00:00
33.03912;2015-06-02 22:56:13+00:00
33.02038;2015-06-02 22:56:21+00:00
33.02038;2015-06-02 22:56:29+00:00
33.02038;2015-06-02 22:56:37+00:00
33.02038;2015-06-02 22:56:45+00:00
33.02038;2015-06-02 22:56:53+00:00
33.02038;2015-06-02 22:57:01+00:00
33.02038;2015-06-02 22:57:09+00:00
33.02038;2015-06-02 22:57:17+00:00
33.02038;2015-06-02 22:57:25+00:00
33.02038;2015-06-02 22:57:33+00:00
33.02038;2015-06-02 22:57:41+00:00
33.02038;2015-06-02 22:57:49+00:00
33.02038;2015-06-02 22:57:57+00:00
33.02038;2015-06-02 22:58:05+00:00
33.02038;2015-06-02 22:58:13+00:00
33.02038;2015-06-02 22:58:21+00:00
33.02038;2015-06-02 22:58:29+00:00
33.00165;2015-06-02 22:58:37+00:00
33.02038;2015-06-02 22:58:45+00:00
33.02038;2015-06-02 22:58:53+00:00
33.02038;2015-06-02 22:59:01+00:00
33.02038;2015-06-02 22:59:09+00:00
33.02038;2015-06-02 22:59:17+00:00
33.02038;2015-06-02 22:59:25+00:00
33.02038;2015-06-02 22:59:33+00:00
33.02038;2015-06-02 22:59:41+00:00
33.03912;2015-06-02 22:59:49+00:00
33.03912;2015-06-02 22:59:57+00:00
33.03912;2015-06-02 23:00:05+00:00
33.03912;2015-06-02 23:00:13+00:00
33.03912;2015-06-02 23:00:21+00:00
33.03912;2015-06-02 23:00:29+00:00
33.03912;2015-06-02 23:00:37+00:00
33.03912;2015-06-02 23:00:45+00:00
33.03912;2015-06-02 23:00:53+00:00
33.03912;2015-06-02 23:01:01+00:00
33.03912;2015-06-02 23:01:09+00:00
33.03912;2015-06-02 23:01:17+00:00
33.03912;2015-06-02 23:01:25+00:00
33.03912;2015-06-02 23:01:33+00:00
33.03912;2015-06-02 23:01:41+00:00
33.03912;2015-06-02 23:01:49+00:00
33.03912;2015-06-02 23:01:57+00:00
33.03912;2015-06-02 23:02:05+00:00
33.03912;2015-06-02 23:02:13+00:00
33.02038;2015-06-02 23:02:21+00:00
33.02038;2015-06-02 23:02:29+00:00
33.03912;2015-06-02 23:02:37+00:00
33.03912;2015-06-02 23:02:45+00:00
33.02038;2015-06-02 23:02:53+00:00
33.02038;2015-06-02 23:03:01+00:00
33.02038;2015-06-02 23:03:09+00:00
33.02038;2015-06-02 23:03:17+00:00
33.02038;2015-06-02 23:03:25+00:00
33.03912;2015-06-02 23:03:33+00:00
33.03912;2015-06-02 23:03:41+00:00
33.02038;2015-06-02 23:03:49+00:00
33.02038;2015-06-02 23:03:57+00:00
33.02038;2015-06-02 23:04:05+00:00
33.03912;2015-06-02 23:04:13+00:00
33.03912;2015-06-02 23:04:21+00:00
33.02038;2015-06-02 23:04:29+00:00
33.02038;2015-06-02 23:04:37+00:00
33.03912;2015-06-02 23:04:45+00:00
33.02038;2015-06-02 23:04:53+00:00
33.03912;2015-06-02 23:05:01+00:00
33.02038;2015-06-02 23:05:09+00:00
33.02038;2015-06-02 23:05:17+00:00
33.02038;2015-06-02 23:05:25+00:00
33.03912;2015-06-02 23:05:33+00:00
33.03912;2015-06-02 23:05:41+00:00
33.03912;2015-06-02 23:05:49+00:00
33.03912;2015-06-02 23:05:57+00:00
33.02038;2015-06-02 23:06:05+00:00
33.02038;2015-06-02 23:06:13+00:00
33.03912;2015-06-02 23:06:21+00:00
33.03912;2015-06-02 23:06:29+00:00
33.03912;2015-06-02 23:06:37+00:00
33.03912;2015-06-02 23:06:45+00:00
33.03912;2015-06-02 23:06:53+00:00
33.03912;2015-06-02 23:07:01+00:00
33.03912;2015-06-02 23:07:09+00:00
33.03912;2015-06-02 23:07:17+00:00
33.03912;2015-06-02 23:07:25+00:00
33.03912;2015-06-02 23:07:33+00:00
33.03912;2015-06-02 23:07:41+00:00
33.03912;2015-06-02 23:07:49+00:00
33.03912;2015-06-02 23:07:57+00:00
33.03912;2015-06-02 23:08:05+00:00
33.03912;2015-06-02 23:08:13+00:00
33.02038;2015-06-02 23:08:21+00:00
33.02038;2015-06-02 23:08:29+00:00
33.02038;2015-06-02 23:08:37+00:00
33.02038;2015-06-02 23:08:45+00:00
33.00165;2015-06-02 23:08:53+00:00
33.02038;2015-06-02 23:09:01+00:00
33.02038;2015-06-02 23:09:09+00:00
33.02038;2015-06-02 23:09:17+00:00
33.02038;2015-06-02 23:09:25+00:00
33.02038;2015-06-02 23:09:33+00:00
33.02038;2015-06-02 23:09:41+00:00
33.02038;2015-06-02 23:09:49+00:00
33.02038;2015-06-02 23:09:57+00:00
33.02038;2015-06-02 23:10:05+00:00
33.00165;2015-06-02 23:10:13+00:00
33.00165;2015-06-02 23:10:21+00:00
33.00165;2015-06-02 23:10:29+00:00
33.00165;2015-06-02 23:10:37+00:00
33.02038;2015-06-02 23:10:45+00:00
33.02038;2015-06-02 23:10:53+00:00
33.02038;2015-06-02 23:11:01+00:00
33.00165;2015-06-02 23:11:09+00:00
33.00165;2015-06-02 23:11:17+00:00
33.00165;2015-06-02 23:11:25+00:00
33.02038;2015-06-02 23:11:33+00:00
33.02038;2015-06-02 23:11:41+00:00
33.02038;2015-06-02 23:11:49+00:00
33.00165;2015-06-02 23:11:57+00:00
33.00165;2015-06-02 23:12:05+00:00
33.00165;2015-06-02 23:12:13+00:00
33.00165;2015-06-02 23:12:21+00:00
33.03912;2015-06-02 23:12:29+00:00
33.03912;2015-06-02 23:12:37+00:00
33.02038;2015-06-02 23:12:45+00:00
33.03912;2015-06-02 23:12:53+00:00
33.02038;2015-06-02 23:13:01+00:00
33.02038;2015-06-02 23:13:09+00:00
33.02038;2015-06-02 23:13:17+00:00
33.03912;2015-06-02 23:13:25+00:00
33.03912;2015-06-02 23:13:33+00:00
33.03912;2015-06-02 23:13:41+00:00
33.02038;2015-06-02 23:13:49+00:00
33.02038;2015-06-02 23:13:57+00:00
33.02038;2015-06-02 23:14:05+00:00
33.02038;2015-06-02 23:14:13+00:00
33.03912;2015-06-02 23:14:21+00:00
33.03912;2015-06-02 23:14:29+00:00
33.03912;2015-06-02 23:14:37+00:00
33.02038;2015-06-02 23:14:45+00:00
33.02038;2015-06-02 23:14:53+00:00
33.02038;2015-06-02 23:15:01+00:00
33.02038;2015-06-02 23:15:09+00:00
33.02038;2015-06-02 23:15:17+00:00
33.02038;2015-06-02 23:15:25+00:00
33.02038;2015-06-02 23:15:33+00:00
33.02038;2015-06-02 23:15:41+00:00
33.02038;2015-06-02 23:15:49+00:00
33.02038;2015-06-02 23:15:57+00:00
33.02038;2015-06-02 23:16:05+00:00
33.02038;2015-06-02 23:16:13+00:00
33.02038;2015-06-02 23:16:21+00:00
33.02038;2015-06-02 23:16:29+00:00
33.02038;2015-06-02 23:16:37+00:00
33.02038;2015-06-02 23:16:45+00:00
33.02038;2015-06-02 23:16:53+00:00
33.02038;2015-06-02 23:17:01+00:00
33.02038;2015-06-02 23:17:09+00:00
33.02038;2015-06-02 23:17:17+00:00
33.02038;2015-06-02 23:17:25+00:00
33.02038;2015-06-02 23:17:33+00:00
33.02038;2015-06-02 23:17:41+00:00
33.02038;2015-06-02 23:17:49+00:00
33.02038;2015-06-02 23:17:57+00:00
33.02038;2015-06-02 23:18:05+00:00
33.02038;2015-06-02 23:18:13+00:00
33.02038;2015-06-02 23:18:21+00:00
33.02038;2015-06-02 23:18:29+00:00
33.02038;2015-06-02 23:18:37+00:00
33.02038;2015-06-02 23:18:45+00:00
33.02038;2015-06-02 23:18:53+00:00
33.02038;2015-06-02 23:19:01+00:00
33.02038;2015-06-02 23:19:09+00:00
33.02038;2015-06-02 23:19:17+00:00
33.02038;2015-06-02 23:19:25+00:00
33.02038;2015-06-02 23:19:33+00:00
33.03912;2015-06-02 23:19:41+00:00
33.03912;2015-06-02 23:19:49+00:00
33.03912;2015-06-02 23:19:57+00:00
33.02038;2015-06-02 23:20:05+00:00
33.02038;2015-06-02 23:20:13+00:00
33.03912;2015-06-02 23:20:21+00:00
33.03912;2015-06-02 23:20:29+00:00
33.03912;2015-06-02 23:20:37+00:00
33.03912;2015-06-02 23:20:45+00:00
33.03912;2015-06-02 23:20:53+00:00
33.03912;2015-06-02 23:21:01+00:00
33.03912;2015-06-02 23:21:09+00:00
33.03912;2015-06-02 23:21:17+00:00
33.03912;2015-06-02 23:21:25+00:00
33.03912;2015-06-02 23:21:33+00:00
33.03912;2015-06-02 23:21:41+00:00
33.03912;2015-06-02 23:21:49+00:00
33.02038;2015-06-02 23:21:57+00:00
33.02038;2015-06-02 23:22:05+00:00
33.02038;2015-06-02 23:22:13+00:00
33.02038;2015-06-02 23:22:21+00:00
33.02038;2015-06-02 23:22:29+00:00
33.03912;2015-06-02 23:22:37+00:00
33.03912;2015-06-02 23:22:45+00:00
33.02038;2015-06-02 23:22:53+00:00
33.02038;2015-06-02 23:23:01+00:00
33.02038;2015-06-02 23:23:09+00:00
33.02038;2015-06-02 23:23:17+00:00
33.02038;2015-06-02 23:23:25+00:00
33.03912;2015-06-02 23:23:33+00:00
33.03912;2015-06-02 23:23:41+00:00
33.02038;2015-06-02 23:23:49+00:00
33.02038;2015-06-02 23:23:57+00:00
33.02038;2015-06-02 23:24:05+00:00
33.02038;2015-06-02 23:24:13+00:00
33.02038;2015-06-02 23:24:21+00:00
33.03912;2015-06-02 23:24:29+00:00
33.02038;2015-06-02 23:24:37+00:00
33.02038;2015-06-02 23:24:45+00:00
33.02038;2015-06-02 23:24:53+00:00
33.02038;2015-06-02 23:25:01+00:00
33.00165;2015-06-02 23:25:09+00:00
32.96419;2015-06-02 23:25:17+00:00
32.87053;2015-06-02 23:25:25+00:00
32.64576;2015-06-02 23:25:33+00:00
32.51464;2015-06-02 23:25:41+00:00
32.45845;2015-06-02 23:25:49+00:00
32.43971;2015-06-02 23:25:57+00:00
32.42098;2015-06-02 23:26:05+00:00
32.40225;2015-06-02 23:26:13+00:00
32.38352;2015-06-02 23:26:21+00:00
32.36479;2015-06-02 23:26:29+00:00
32.36479;2015-06-02 23:26:37+00:00
32.38352;2015-06-02 23:26:45+00:00
32.38352;2015-06-02 23:26:53+00:00
32.36479;2015-06-02 23:27:01+00:00
32.3086;2015-06-02 23:27:09+00:00
32.32733;2015-06-02 23:27:17+00:00
32.32733;2015-06-02 23:27:25+00:00
32.27113;2015-06-02 23:27:33+00:00
32.27113;2015-06-02 23:27:41+00:00
32.2524;2015-06-02 23:27:49+00:00
32.2524;2015-06-02 23:27:57+00:00
32.2524;2015-06-02 23:28:05+00:00
32.27113;2015-06-02 23:28:13+00:00
32.21494;2015-06-02 23:28:21+00:00
32.21494;2015-06-02 23:28:29+00:00
32.21494;2015-06-02 23:28:37+00:00
32.15874;2015-06-02 23:28:45+00:00
32.15874;2015-06-02 23:28:53+00:00
32.14001;2015-06-02 23:29:01+00:00
32.14001;2015-06-02 23:29:09+00:00
32.12128;2015-06-02 23:29:17+00:00
32.10255;2015-06-02 23:29:25+00:00
32.10255;2015-06-02 23:29:33+00:00
32.10255;2015-06-02 23:29:41+00:00
32.08382;2015-06-02 23:29:49+00:00
32.08382;2015-06-02 23:29:57+00:00
32.06509;2015-06-02 23:30:05+00:00
32.06509;2015-06-02 23:30:13+00:00
32.06509;2015-06-02 23:30:21+00:00
32.04636;2015-06-02 23:30:29+00:00
32.06509;2015-06-02 23:30:37+00:00
32.06509;2015-06-02 23:30:45+00:00
32.06509;2015-06-02 23:30:53+00:00
32.06509;2015-06-02 23:31:01+00:00
32.06509;2015-06-02 23:31:09+00:00
32.02763;2015-06-02 23:31:17+00:00
32.00889;2015-06-02 23:31:25+00:00
32.00889;2015-06-02 23:31:33+00:00
31.99016;2015-06-02 23:31:41+00:00
31.99016;2015-06-02 23:31:49+00:00
31.99016;2015-06-02 23:31:57+00:00
31.99016;2015-06-02 23:32:05+00:00
31.97143;2015-06-02 23:32:13+00:00
31.97143;2015-06-02 23:32:21+00:00
31.97143;2015-06-02 23:32:29+00:00
32.00889;2015-06-02 23:32:37+00:00
31.99016;2015-06-02 23:32:45+00:00
31.99016;2015-06-02 23:32:53+00:00
31.9527;2015-06-02 23:33:01+00:00
31.99016;2015-06-02 23:33:09+00:00
31.9527;2015-06-02 23:33:17+00:00
31.9527;2015-06-02 23:33:25+00:00
31.9527;2015-06-02 23:33:33+00:00
31.9527;2015-06-02 23:33:41+00:00
31.97143;2015-06-02 23:33:49+00:00
31.9527;2015-06-02 23:33:57+00:00
31.9527;2015-06-02 23:34:05+00:00
31.9527;2015-06-02 23:34:13+00:00
31.9527;2015-06-02 23:34:21+00:00
31.9527;2015-06-02 23:34:29+00:00
31.91524;2015-06-02 23:34:37+00:00
31.89651;2015-06-02 23:34:45+00:00
31.89651;2015-06-02 23:34:53+00:00
31.91524;2015-06-02 23:35:01+00:00
31.93397;2015-06-02 23:35:09+00:00
31.97143;2015-06-02 23:35:17+00:00
31.97143;2015-06-02 23:35:25+00:00
31.97143;2015-06-02 23:35:33+00:00
31.9527;2015-06-02 23:35:41+00:00
31.9527;2015-06-02 23:35:49+00:00
31.93397;2015-06-02 23:35:57+00:00
31.91524;2015-06-02 23:36:05+00:00
31.9527;2015-06-02 23:36:13+00:00
31.9527;2015-06-02 23:36:21+00:00
31.9527;2015-06-02 23:36:29+00:00
31.93397;2015-06-02 23:36:37+00:00
31.91524;2015-06-02 23:36:45+00:00
31.91524;2015-06-02 23:36:53+00:00
31.91524;2015-06-02 23:37:01+00:00
31.93397;2015-06-02 23:37:09+00:00
31.89651;2015-06-02 23:37:17+00:00
31.89651;2015-06-02 23:37:25+00:00
31.87778;2015-06-02 23:37:33+00:00
31.85904;2015-06-02 23:37:41+00:00
31.85904;2015-06-02 23:37:49+00:00
31.84031;2015-06-02 23:37:57+00:00
31.84031;2015-06-02 23:38:05+00:00
31.87778;2015-06-02 23:38:13+00:00
31.87778;2015-06-02 23:38:21+00:00
31.84031;2015-06-02 23:38:29+00:00
31.82158;2015-06-02 23:38:37+00:00
31.82158;2015-06-02 23:38:45+00:00
31.82158;2015-06-02 23:38:53+00:00
31.84031;2015-06-02 23:39:01+00:00
31.84031;2015-06-02 23:39:09+00:00
31.84031;2015-06-02 23:39:17+00:00
31.80285;2015-06-02 23:39:25+00:00
31.80285;2015-06-02 23:39:33+00:00
31.80285;2015-06-02 23:39:41+00:00
31.80285;2015-06-02 23:39:49+00:00
31.82158;2015-06-02 23:39:57+00:00
31.82158;2015-06-02 23:40:05+00:00
31.82158;2015-06-02 23:40:13+00:00
31.78412;2015-06-02 23:40:21+00:00
31.78412;2015-06-02 23:40:29+00:00
31.78412;2015-06-02 23:40:37+00:00
31.80285;2015-06-02 23:40:45+00:00
31.80285;2015-06-02 23:40:53+00:00
31.80285;2015-06-02 23:41:01+00:00
31.76539;2015-06-02 23:41:09+00:00
31.76539;2015-06-02 23:41:17+00:00
31.78412;2015-06-02 23:41:25+00:00
31.78412;2015-06-02 23:41:33+00:00
31.76539;2015-06-02 23:41:41+00:00
31.74666;2015-06-02 23:41:49+00:00
31.74666;2015-06-02 23:41:57+00:00
31.78412;2015-06-02 23:42:05+00:00
31.78412;2015-06-02 23:42:13+00:00
31.74666;2015-06-02 23:42:21+00:00
31.74666;2015-06-02 23:42:29+00:00
31.72793;2015-06-02 23:42:37+00:00
31.72793;2015-06-02 23:42:45+00:00
31.76539;2015-06-02 23:42:53+00:00
31.74666;2015-06-02 23:43:01+00:00
31.74666;2015-06-02 23:43:09+00:00
31.72793;2015-06-02 23:43:17+00:00
31.80285;2015-06-02 23:43:25+00:00
31.89651;2015-06-02 23:43:33+00:00
32.10255;2015-06-02 23:43:41+00:00
32.45845;2015-06-02 23:43:49+00:00
32.83307;2015-06-02 23:43:57+00:00
33.07658;2015-06-02 23:44:05+00:00
33.2077;2015-06-02 23:44:13+00:00
33.18897;2015-06-02 23:44:21+00:00
33.1515;2015-06-02 23:44:29+00:00
33.11404;2015-06-02 23:44:37+00:00
33.07658;2015-06-02 23:44:45+00:00
33.03912;2015-06-02 23:44:53+00:00
33.05785;2015-06-02 23:45:01+00:00
33.03912;2015-06-02 23:45:09+00:00
33.05785;2015-06-02 23:45:17+00:00
33.03912;2015-06-02 23:45:25+00:00
33.03912;2015-06-02 23:45:33+00:00
33.03912;2015-06-02 23:45:41+00:00
33.03912;2015-06-02 23:45:49+00:00
33.05785;2015-06-02 23:45:57+00:00
33.03912;2015-06-02 23:46:05+00:00
33.03912;2015-06-02 23:46:13+00:00
33.02038;2015-06-02 23:46:21+00:00
33.03912;2015-06-02 23:46:29+00:00
33.03912;2015-06-02 23:46:37+00:00
33.03912;2015-06-02 23:46:45+00:00
33.03912;2015-06-02 23:46:53+00:00
33.03912;2015-06-02 23:47:01+00:00
33.03912;2015-06-02 23:47:09+00:00
33.03912;2015-06-02 23:47:17+00:00
33.03912;2015-06-02 23:47:25+00:00
33.05785;2015-06-02 23:47:33+00:00
33.03912;2015-06-02 23:47:41+00:00
33.03912;2015-06-02 23:47:49+00:00
33.03912;2015-06-02 23:47:57+00:00
33.03912;2015-06-02 23:48:05+00:00
33.03912;2015-06-02 23:48:13+00:00
33.03912;2015-06-02 23:48:21+00:00
33.03912;2015-06-02 23:48:29+00:00
33.03912;2015-06-02 23:48:37+00:00
33.03912;2015-06-02 23:48:45+00:00
33.03912;2015-06-02 23:48:53+00:00
33.03912;2015-06-02 23:49:01+00:00
33.03912;2015-06-02 23:49:09+00:00
33.03912;2015-06-02 23:49:17+00:00
33.03912;2015-06-02 23:49:25+00:00
33.03912;2015-06-02 23:49:33+00:00
33.03912;2015-06-02 23:49:41+00:00
33.03912;2015-06-02 23:49:49+00:00
33.02038;2015-06-02 23:49:57+00:00
33.03912;2015-06-02 23:50:05+00:00
33.03912;2015-06-02 23:50:13+00:00
33.03912;2015-06-02 23:50:21+00:00
33.05785;2015-06-02 23:50:29+00:00
33.05785;2015-06-02 23:50:37+00:00
33.03912;2015-06-02 23:50:45+00:00
33.03912;2015-06-02 23:50:53+00:00
33.03912;2015-06-02 23:51:01+00:00
33.03912;2015-06-02 23:51:09+00:00
33.02038;2015-06-02 23:51:17+00:00
33.02038;2015-06-02 23:51:25+00:00
33.03912;2015-06-02 23:51:33+00:00
33.03912;2015-06-02 23:51:41+00:00
33.02038;2015-06-02 23:51:49+00:00
33.03912;2015-06-02 23:51:57+00:00
33.03912;2015-06-02 23:52:05+00:00
33.03912;2015-06-02 23:52:13+00:00
33.03912;2015-06-02 23:52:21+00:00
33.03912;2015-06-02 23:52:29+00:00
